PRODUCT_COD,PRODUCT_NAME,PRODUCT_VAL,DEP_NAME,DEP_COD,SECTION_NAME,SECTION_COD
316505,Salame Espanhol Barcelona com Pimenta do Reino VALENT Fatiado 150g,17.50,PADARIA,7,QUEIJOS-E-FRIOS,22
316506,Salame Espanhol com Pimenta do Reino VALENT 150g,16.90,MERCEARIA,6,MATINAIS,15
316507,Fuet Catalao Espanhol com Pimenta do Reino VALENT 150g,14.50,MERCEARIA,6,ALIMENTOS,1
316508,Fuet Espanhol Catalao VALENT 150g,14.50,PADARIA,7,QUEIJOS-E-FRIOS,22
316522,Limpador Multi - Uso Cremoso Lavanda Mr MUSCULO 450ml,7.49,MERCEARIA,6,LIMPEZA,12
316554,Limpador Multi - Uso Cremoso Mr MUSCULO 450ml,7.49,MERCEARIA,6,LIMPEZA,12
316555,Desodorizador Sanitario Mr MUSCULO Citrus Aparelho 38g,16.25,MERCEARIA,6,LIMPEZA,12
316556,Desodorizador de Sanitario Mr MUSCULO Gel Adesivo Citrus  Refil 38g com 6 Unidades,9.09,MERCEARIA,6,LIMPEZA,12
316558,Amaciante DOWNY Concentrado Lirios do Campo 1Litro,15.46,MERCEARIA,6,LIMPEZA,12
316616,Iogurte Liquido Grego Light Sabor Mel NESTLE 170g,2.35,MERCEARIA,6,MATINAIS,15
316745,Pirulito ARCOR 7 Belo Framboesa Pacote 120g,1.95,PADARIA,7,DOCES-E-SOBREMESAS,8
316812,Barra de Farelo de Aveia Sabor Mel DR DUKAN 66g Caixa com 3 Unidades,9.90,MERCEARIA,6,BISCOITOS-E-SNACKS,5
316813,Barra de Farelo de Aveia Sabor Morango DR DUKAN 66g Caixa com 3 Unidades,9.90,MERCEARIA,6,BISCOITOS-E-SNACKS,5
316814,Cha Verde Soluvel com Pimenta Sabor Limao DR DUKAN Lata 250g,36.75,MERCEARIA,6,MATINAIS,15
316817,Biscoito OUTBACK Maizena Pacote 200g ,1.65,MERCEARIA,6,BISCOITOS-E-SNACKS,5
316818,Biscoito OUTBACK Cream Cracker Pacote 200g,1.35,MERCEARIA,6,BISCOITOS-E-SNACKS,5
316847,Peito de Peru Defumado Fatiado SEARA Fino e Solto 200g,14.59,MERCEARIA,6,MATINAIS,15
316848,Mortadela Defumada Fatiada Fino & Solto SEARA 200g,4.65,MERCEARIA,6,MATINAIS,15
316849,Presunto Cozido Fatiado Fino & Solto SEARA 200g,7.19,PADARIA,7,QUEIJOS-E-FRIOS,22
316851,Suco de Pessego Super Bom FRUTTS Garrafa 1 Litro,10.90,BEBIDAS,2,BEBIDAS,4
316867,Desodorizador de Sanitario Mr MUSCULO Gel Adesivo Eucalyptus 38g com 6 Unidades,9.09,MERCEARIA,6,LIMPEZA,12
316992,Salame Hamburgues SEARA Fatiado Bandeja 150g,9.52,MERCEARIA,6,MATINAIS,15
316996,Creme Dental COLGATE Maxima Protecao Anticaries Mais Neutracucar 70g,2.65,PERFUMARIA,8,HIGIENE BUCAL,39
317011,Iogurte Liquido Grego Light Sabor Maracuja  NESTLE 170g,2.35,MERCEARIA,6,MATINAIS,15
317050,Cha Verde Sabor Cranberry FEEL GOOD 330ml,2.35,BEBIDAS,2,BEBIDAS,4
317055,Sabonete Liquido Concentrado DASH Cranberry 1 Litro,15.75,BEBES,1,BEBES,3
317589,Pack com 3 Chocolates Suico Sortidos LINDT Caixa 300g com 3 Unidades 100g Cada,48.90,PADARIA,7,DOCES-E-SOBREMESAS,8
318058,Refrigerante ANTARCTICA Black Guarana Lata 350ml,1.59,BEBIDAS,2,BEBIDAS,4
318072,Cerveja EISENBAHN Saison Garrafa 500ml,16.90,BEBIDAS,2,CERVEJAS,29
318073,Refrigerante ANTARCTICA Black Guarana Garrafa 2 Litros,5.15,BEBIDAS,2,BEBIDAS,4
318130,Concha Inox Easy,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318131,Espumadeira Inox Easy ,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318132,Espatula Inox Easy,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318133,Garfo Trinchante Inox Easy ,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318303,Cerejas Cristalizados KURME 30g,2.89,PADARIA,7,DOCES-E-SOBREMESAS,8
318306,Mix de Frutas Secas Uva Passa e Aveia KURME 30g,1.99,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
318309,Cubinhos de Morangos KURME 30g,1.89,PADARIA,7,PADARIA,19
318310,Cubinhos de Pessegos KURME 30g,1.89,PADARIA,7,PADARIA,19
318312,Morangos Cristalizados KURME 30g,2.89,MERCEARIA,6,LIMPEZA,12
318313,Cortador de Pizza Inox Easy,19.90,MERCEARIA,6,LIMPEZA,12
318314,Colher de Arroz Inox Easy ,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318315,Concha para Sorvete Easy ,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318316,Espatula para Pizza Easy ,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
318325,Aparelho de Barbear GILLETTE Prestobarba 3 Sensecare com 8 Unidades,48.36,PERFUMARIA,8,PERFUMARIA,20
318411,Aparelho de Barbear BIC Lady Shaver Leva 5 Pague 4,5.31,PERFUMARIA,8,PERFUMARIA,20
318523,"Bala Mast STARBURST Original 58,7g",3.69,PADARIA,7,DOCES-E-SOBREMESAS,8
318525,"Confeitos SKITTLES Original 61,5g",3.69,PADARIA,7,DOCES-E-SOBREMESAS,8
318530,Salame Italiano Grande Fatiado SEARA Bandeja 150g,9.58,MERCEARIA,6,MATINAIS,15
318531,Salaminho SEARA Peca 220g,11.63,MERCEARIA,6,MATINAIS,15
318532,Salame Tipo Italiano Pequeno SEARA Fatiado 150g,9.58,MERCEARIA,6,MATINAIS,15
318554,Condicionador ELSEVE Arginina Restituicao de Massa 400ml,15.89,PERFUMARIA,8,PERFUMARIA,20
318555,Creme de Tratamento ELSEVE Arginina Restituicao de Massa 300g,16.55,PERFUMARIA,8,PERFUMARIA,20
318573,Aparelho de Barbear GILLETTE Prestobarba 3 Sensecare com 4 Unidades,24.18,PERFUMARIA,8,PERFUMARIA,20
318574,Aparelho de Barbear GILLETTE Prestobarba 3 Sensitive com 1 Aparelho Recarregavel e 2 Cartuchos ,27.50,PERFUMARIA,8,PERFUMARIA,20
318585,"Goma de Mascar Sabor Melancia ORBIT 9,5g com 5 Unidades",1.75,PADARIA,7,DOCES-E-SOBREMESAS,8
318586,"Goma de Mascar Sabor Morango ORBIT 9,5g com 5 Unidades",1.75,PADARIA,7,DOCES-E-SOBREMESAS,8
318587,"Goma de Mascar Sabor Menta ORBIT 9,5g com 5 Unidades",1.75,PADARIA,7,DOCES-E-SOBREMESAS,8
318608,Formula Infantil Aptamil Active DANONE Lata 800g,63.25,BEBES,1,BEBES,3
318826,Shampoo ELSEVE Arginina Restituicao de Massa 400ml,12.89,PERFUMARIA,8,PERFUMARIA,20
318901,Vinho Chileno Tinto Reserva AVES DEL SUR Syrah Garrafa 750ml,39.90,BEBIDAS,2,VINHOS,30
318902,Vinho Chileno Branco Reserva AVES DEL SUR Chardonnay Garrafa 750ml,39.90,BEBIDAS,2,VINHOS,30
318904,Vinho Chileno Tinto AVES DEL SUR Carmenere Garrafa 750ml,22.90,BEBIDAS,2,VINHOS,30
318905,Vinho Chileno Tinto AVES DEL SUR Merlot Garrafa 750ml,22.90,BEBIDAS,2,VINHOS,30
318906,Vinho Chileno Tinto AVES DEL SUR Cabernet Sauvignon Garrafa 750ml,22.90,BEBIDAS,2,VINHOS,30
318907,Vinho Chileno Branco AVES DEL SUR Chardonnay Garrafa 750ml,22.90,BEBIDAS,2,VINHOS,30
318908,Vinho Chileno Rose AVES DEL SUR Garrafa 750ml,18.90,BEBIDAS,2,VINHOS,30
318932,Vinho Chileno Tinto Reserva AVES DEL SUR Carmenere Garrafa 750ml,39.90,BEBIDAS,2,VINHOS,30
318933,Vinho Chileno Tinto Reserva AVES DEL SUR Cabernet Sauvignon Garrafa 750ml,39.90,BEBIDAS,2,VINHOS,30
318934,Vinho Chileno Branco Gran Reserva AVES DEL SUR Chardonnay Garrafa 750ml,66.90,BEBIDAS,2,VINHOS,30
318935,Vinho Chileno Tinto Gran Reserva AVES DEL SUR Cabernet Sauvignon Garrafa 750ml,66.90,BEBIDAS,2,VINHOS,30
318951,Spray PANTENE para Tratamento Capilar com Micro Blindagem Antioxidante 160ml,24.90,PERFUMARIA,8,PERFUMARIA,20
318952,Kit Tratamento Capilar PANTENE Liso Extremo com 1 Unidade 30ml e 2 Unidades 15ml,19.75,PERFUMARIA,8,PERFUMARIA,20
319037,Bombom LACTA Grandes Sucessos Caixa 332g,8.49,PADARIA,7,DOCES-E-SOBREMESAS,8
319211,Bombom Especialidades NESTLE Caixa 355g,8.69,PADARIA,7,DOCES-E-SOBREMESAS,8
319212,Escova Limpa Grelha ,26.90,MERCEARIA,6,LIMPEZA,12
319214,Cerveja XINGU Unique Red Garrafa 355ml,3.49,BEBIDAS,2,CERVEJAS,29
319251,Conjunto de Garfo e Faca para Churrasco TRAMONTINA,38.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
319290,Vodka SMIRNOFF Green Apple Garrafa 1 Litro,35.90,BEBIDAS,2,BEBIDAS,4
319291,Vodka SMIRNOFF Peach Garrafa 998ml,35.90,BEBIDAS,2,BEBIDAS,4
319293,Vodka SMIRNOFF Cranberry Garrafa 1Litro,35.90,BEBIDAS,2,BEBIDAS,4
319294,Vodka SMIRNOFF Vanilla Garrafa 1 Litro,35.90,BEBIDAS,2,BEBIDAS,4
319343,Aparelho de Barbear BIC Soleil com 2 Unidades,10.25,PERFUMARIA,8,PERFUMARIA,20
319345,Aparelho de Barbear BIC Soleil Sortido Mix com 4 Unidades,19.90,PERFUMARIA,8,PERFUMARIA,20
319352,Achocolatado Liquido TODDYNHO 200ml,2.85,BEBIDAS,2,BEBIDAS,4
319376,Fralda TURMA DA MONICA Mega Media Pacote com  54 Unidades Mais 4 Fraldas Gratis,38.39,BEBES,1,FRALDA,26
319402,Absorvente ALWAYS Suave-Sec Noturno Hiper Longo com Abas Pacote com 10 Unidades,19.50,PERFUMARIA,8,PERFUMARIA,20
319412,Fralda TURMA DA MONICA Mega Extra Grande Pacote com  42 Unidades Mais 4 Fraldas Gratis,38.39,BEBES,1,FRALDA,26
319459,Martelo de Cozinha FINLANDEK,14.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
319463,Sobrecoxa Assa Facil SEARA Pacote 800g,11.99,CARNES,3,CARNES,6
319464,File de Peito Assa Facil com Ervas SEARA Pacote 800g,13.39,CARNES,3,CARNES,6
319465,Coxa de Frango Assa Facil SEARA Pacote 800g,11.99,CARNES,3,AVES,32
319467,"Frango Inteiro Assa Facil SEARA Pacote 1,600kg",17.96,CARNES,3,AVES,32
319469,Tira Manchas Liquido OMO Roupas Coloridas 1 Litro Gratis OMO Tira Manchas Roupas Brancas 450ml,9.90,MERCEARIA,6,LIMPEZA,12
319470,Kit com 1 Tira Manchas em Po OMO sem Cloro Para Roupas Coloridas 420g + 1 Tira Manchas em Po OMO para Roupas Brancas 420g,25.13,PERFUMARIA,8,PERFUMARIA,20
319472,Cous Cous Italiano Speziato PASTAROTTI 135g,18.50,MERCEARIA,6,ALIMENTOS,1
319496,Pote Hermetico Purebox Redondo LUMINARC 920ml,59.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
319501,Pote Hermetico Purebox Redondo LUMINARC 420ml ,39.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
319664,Pote Hermetico PUREBOX Quadrado 380ml,39.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
319818,Batata Frita Sabor Extreme Cheddar RUFFLES 45g,2.79,MERCEARIA,6,BISCOITOS-E-SNACKS,5
319825,Mistura para Bolo de Caneca Sabor Chocolate com Avela FLEISCHMANN 55g,1.49,PADARIA,7,DOCES-E-SOBREMESAS,8
319826,Mistura para Bolo de Caneca Sabor Chocolate FELEISCHMANN 55g,1.49,PADARIA,7,DOCES-E-SOBREMESAS,8
319827,Mistura para Bolo de Caneca Sabor Chocolate e Morango FLEISCHMAN 55g,1.49,PADARIA,7,DOCES-E-SOBREMESAS,8
319828,Mistura para Bolo de Caneca Sabor Chocolate com Doce de Leite FLEISCHMANN 55g,1.49,PADARIA,7,DOCES-E-SOBREMESAS,8
319894,Iogurte Grego Banana Caramelada VIGOR 100g,1.99,MERCEARIA,6,MATINAIS,15
319895,Iogurte Grego Cafe VIGOR 100g,1.99,MERCEARIA,6,MATINAIS,15
319974,Leite Longa Vida Desnatado LEITISSIM0 1 Litro,3.99,BEBIDAS,2,BEBIDAS,4
319982,Escova Dental Eletrica ORAL B D16 Professional Care 110v,229.90,PERFUMARIA,8,HIGIENE BUCAL,39
319983,Escova Dental Eletrica ORAL B D12 Vitality Precision Clean 110v,113.89,PERFUMARIA,8,HIGIENE BUCAL,39
319984,Refil para Escova Eletrica ORAL B Precision  Clean com 2 Unidades,34.90,MERCEARIA,6,LIMPEZA,12
319987,Pote Hermetico Purebox Retangular LUMINARC 380ml ,34.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
319997,Fralda PAMPERS Total Confort Grande Super Pack com 62 Unidades,64.90,BEBES,1,FRALDA,26
319998,Fralda PAMPERS Total Confort Media Super Pack com 74 Unidades,64.90,BEBES,1,FRALDA,26
320004,Fralda PAMPERS Total Confort Extra Grande Super Pack com 60 Unidades,64.90,BEBES,1,FRALDA,26
320027,"Lixeira Importada com Pedal Azul Bolinha 11,6 Litros",90.90,MERCEARIA,6,LIMPEZA,12
320028,"Lixeira Importada Arabesco com Pedal e Tampa Cinza 4,8 Litros",54.90,PERFUMARIA,8,PERFUMARIA,20
320029,"Lixeira Importada com Pedal Cinza com Bolas Pretas 11,6 Litros",90.90,MERCEARIA,6,LIMPEZA,12
320030,"Lixeira Importada com Pedal Cinza Claro 11,6 Litros",105.90,MERCEARIA,6,LIMPEZA,12
320031,Lixeira Importada com Aro e Pedal Tampa Preta 12 Litros,94.90,MERCEARIA,6,LIMPEZA,12
320032,"Lixeira Importada Basica Branca 1,8 Litros",52.90,PERFUMARIA,8,PERFUMARIA,20
320033,"Lixeira Importada Basica Preta 1,8 Litros",52.90,MERCEARIA,6,LIMPEZA,12
320034,"Lixeira Importada Basica Amarela 1,8 Litros",45.25,PERFUMARIA,8,PERFUMARIA,20
320035,Lixeira Importada com Aro Tampa Branca 12 Litros,94.90,MERCEARIA,6,LIMPEZA,12
320036,Lixeira Importada de Aco com Pedal 30 Litros,149.90,MERCEARIA,6,LIMPEZA,12
320037,"Lixeira Importada com Aro Branca 4,4 Litros",53.90,MERCEARIA,6,LIMPEZA,12
320038,"Lixeira Importada com Aro Tampa Preta 4,4 Litros",54.90,MERCEARIA,6,LIMPEZA,12
320045,Refil para Escova Dental Eletrica ORAL B Floss Action  com 2 Unidades,34.90,MERCEARIA,6,LIMPEZA,12
320046,Escova Dental Eletrica ORAL B D34 Professional Care 5000 110v,399.90,PERFUMARIA,8,HIGIENE BUCAL,39
320154,Sabonete ASEPXIA Adstringente Cremoso para Cravos e Espinhas 90g,9.45,PERFUMARIA,8,PERFUMARIA,20
320163,Sabonete ASEPXIA Natural Extra-Secante para Cravos e Espinhas 85g,9.45,PERFUMARIA,8,PERFUMARIA,20
320168,Condicionador TIO NACHO Antiqueda Clareador 415ml,33.90,PERFUMARIA,8,PERFUMARIA,20
320169,Shampoo TIO NACHO Anti Queda Clareador Camomila 415ml,28.25,PERFUMARIA,8,PERFUMARIA,20
320170,Shampoo TIO NACHO Anti Queda Ervas Milenares 415ml,28.25,PERFUMARIA,8,PERFUMARIA,20
320172,Gel para Ducha ASEPXIA Facial e Corporal Herbario 250ml,24.25,PERFUMARIA,8,PERFUMARIA,20
320173,Gel para Ducha ASEPXIA Facial e Corporal Espuma Ativa 250ml,24.25,PERFUMARIA,8,PERFUMARIA,20
320176,Shampoo MEDICASP Anti Caspa 130ml,31.25,PERFUMARIA,8,PERFUMARIA,20
320177,Creme para Rugas e Linhas de Expressao CICATRICURE Caixa 60g,69.90,PERFUMARIA,8,PERFUMARIA,20
320178,Hidratante CICATRICURE Corporal Antiestrias 400g,43.25,PERFUMARIA,8,PERFUMARIA,20
320179,Hidratante CICATRICURE Corporal Reafirmante 400g,43.25,PERFUMARIA,8,PERFUMARIA,20
320180,Shampoo TIO NACHO Antiqueda Anti-Idade 415ml,28.25,PERFUMARIA,8,PERFUMARIA,20
320187,Hidratante GOICOECHEA Anticelulite para Pernas 400g,38.25,PERFUMARIA,8,PERFUMARIA,20
320209,Peito de Frango Defumado Light CERATTI Fatiado 100g,4.09,PADARIA,7,QUEIJOS-E-FRIOS,22
320212,Molho Barbecue Hickory HUNT´S 510g,9.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320213,"Lixeira Importada com Pedal Preta com Tampa Rosa 4,8 Litros",54.90,MERCEARIA,6,LIMPEZA,12
320310,Cafe Espresso Ameno 3 CORACOES Contem 10 Capsulas 8g,15.98,MERCEARIA,6,MATINAIS,15
320317,Macarrao Spaghetti SEITZ Pacote 500g,6.29,MERCEARIA,6,MASSAS,14
320318,Molho Pesto Genovese SEITZ Vidro 120g,18.25,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320319,Sopa Cremosa de Aspargos SEITZ 50g,10.50,MERCEARIA,6,ALIMENTOS,1
320320,Molho de Tomate Arraibiata SEITZ Vidro 340g,11.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320321,Molho Pesto Rosso SEITZ Vidro 125g,17.50,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320322,Macarrao Fusilo SEITZ  Pacote 500g,5.95,MERCEARIA,6,MASSAS,14
320323,Macarrao Fusili sem Gluten SEITZ Pacote 500g,8.49,MERCEARIA,6,MASSAS,14
320324,Massa para Lasanha SEITZ 250g,8.99,MERCEARIA,6,MASSAS,14
320325,Petisco Pretzel SEITZ Glutenfrei Pacote 100g,17.75,MERCEARIA,6,BISCOITOS-E-SNACKS,5
320326,Sopa de Vegetais com Letrinhas SEITZ 95g,8.69,MERCEARIA,6,ALIMENTOS,1
320327,Sopa de Tomate com Letrinhas SEITZ 60g,10.50,MERCEARIA,6,ALIMENTOS,1
320334,Avental FINLANDEK Coruja ,24.90,MERCEARIA,6,MATINAIS,15
320374,Biscoito BAHLSEN Pick Up! Recheado de Chocolate Pacote 28g,3.99,PADARIA,7,PADARIA,19
320393,Docinho na Caneca Sabor Beijinho DR. OETKER 50g,2.49,PADARIA,7,DOCES-E-SOBREMESAS,8
320394,Docinho na Caneca Sabor Brigadeiro Dr. OETKER 55g,2.49,PADARIA,7,DOCES-E-SOBREMESAS,8
320396,Docinho na Caneca Sabor Brigadeiro de Morango  Dr. OETKER 50g,2.49,PADARIA,7,DOCES-E-SOBREMESAS,8
320419,Ketchup HUNTS Tradicional Squeeze 567g,15.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320420,Ketchup HUNTS Tradicional 383g,10.25,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320422,Molho Barbecue Original HUNT´S 510g,9.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320423,Mostarda Amarela HUNTS 340g,11.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320424,Molho Barbecue Honey Mostard HUNTS 510g,9.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320467,Vinho Espanhol Branco VINA SOL Garrafa 750ml,28.90,BEBIDAS,2,VINHOS,30
320476,Vinho Tinto Espanhol Tempranillo VINA BRAVA Garrafa 750ml,31.90,BEBIDAS,2,VINHOS,30
320477,Vinho Tinto Espanhol Garnacha Carinena VINA BRAVA Garrafa 750ml,38.90,BEBIDAS,2,VINHOS,30
320482,Vinho Branco Espanhol VINA BRAVA  PARELLADA Garrafa 750ml,34.90,BEBIDAS,2,VINHOS,30
320483,Vinho Espanhol Tinto Tempranillo VINA SOL Garrafa 750ml,36.90,BEBIDAS,2,VINHOS,30
320615,Desodorante Aerossol para os Pes TENYS PE Baruel Sport Edition 86g,15.50,PERFUMARIA,8,DESODORANTES,37
320618,Batata Frita Chips Feijao Preto Original BEANITOS Pacote 170g,19.50,FLV,4,FEIRA,10
320619,Batata Frita Chips Feijao Branco BIANITOS Pacote 170g,19.50,FLV,4,FEIRA,10
320620,Batata Frita Chips Feijao Preto Chipotle BEANITOS Pacote 170g,18.90,FLV,4,FEIRA,10
320621,Batata Frita Chips Feijao Branco Nacho BEANITOS Pacote 170g,19.50,FLV,4,FEIRA,10
320625,Chocolate Sortido Turco ELIT Gourmet Collection Caixa 170g,37.75,PADARIA,7,DOCES-E-SOBREMESAS,8
320626,Farinha de Chia com Linhaca Dourada Organica VITALIN Pacote 200g,21.50,MERCEARIA,6,ALIMENTOS,1
320627,Chocolate Sortido Turco ELIT Gourmet Collection Caixa 365g,61.90,PADARIA,7,DOCES-E-SOBREMESAS,8
320660,Lencos para Limpeza NEUTROGENA Facial e Demaquilante com 7 Unidades,7.86,PERFUMARIA,8,PERFUMARIA,20
320672,Tira Manchas Liquido VANISH Oxi Action Sache 350g,15.08,MERCEARIA,6,LIMPEZA,12
320673,Desodorizador de Sanitario HARPIC Cliq Gel Lavanda 5g,4.35,MERCEARIA,6,LIMPEZA,12
320674,Desodorizador de Sanitario HARPIC Cliq Gel Citrus 5g,4.25,MERCEARIA,6,LIMPEZA,12
320685,Tira Manchas Liquido VANISH Oxi Action Crystal White Sache 350g,15.08,MERCEARIA,6,LIMPEZA,12
320686,Sabonete Liquido LISS Marine 255ml,2.85,PERFUMARIA,8,PERFUMARIA,20
320689,Sabonete Liquido Intimo PROTEX Fresh 200ml,22.75,PERFUMARIA,8,PERFUMARIA,20
320690,Sabonete Intimo Liquido PROTEX Delicate Care 200ml,22.75,PERFUMARIA,8,PERFUMARIA,20
320691,Sabonete Liquido LISS Erva Doce 400ml,6.69,PERFUMARIA,8,PERFUMARIA,20
320692,Sabonete Liquido LISS Erva Doce 255ml,2.85,PERFUMARIA,8,PERFUMARIA,20
320732,Bowl Gotas Schimidt,17.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
320740,Mini Travessa Redonda SCHIMIDT,19.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
320748,Mel Organico KORIN Bisnaga 350g,19.25,MERCEARIA,6,NATURAIS-E-FUNCIONAIS,17
320751,Desodorante Aerosol NIVEA Protect & Care 150ml,11.89,PERFUMARIA,8,DESODORANTES,37
320766,Vinho Portugues Branco Verde NORTE Garrafa 750ml,31.90,BEBIDAS,2,VINHOS,30
320767,Vinho Portugues Rose CRUZEIRO Garrafa 750ml,31.90,BEBIDAS,2,VINHOS,30
320770,Vinho Portugues Branco Verde VILACETINHO Garrafa 750ml,34.90,BEBIDAS,2,VINHOS,30
320771,Vinho Portugues Branco Verde QUINTA DE CARAPECOS Garrafa 750ml,54.90,BEBIDAS,2,VINHOS,30
320815,Cha Verde Natural DO BEM Matcha 1 Litro,7.55,BEBIDAS,2,BEBIDAS,4
320816,Cha Verde com Limao DO BEM Matcha 1 Litro,7.15,BEBIDAS,2,BEBIDAS,4
320818,Suco Misto Detox Faixa Branca DO MEM 1 Litro,11.99,BEBIDAS,2,BEBIDAS,4
320822,Mostarda HEMMER com Ervas Finas 200g,6.85,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320823,Mostarda HEMMER com Mel 200g,6.85,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
320838,Cerveja Belga Corsendonk TEMPELIER Garrafa 330ml,23.90,BEBIDAS,2,CERVEJAS,29
320859,Kit de Pano Microfibra Estampado FINLANDEK com 2 Unidades,9.90,PERFUMARIA,8,PERFUMARIA,20
320864,Cerveja Premium CACILDIS Long Neck Garrafa 355ml,9.99,BEBIDAS,2,CERVEJAS,29
320870,Cerveja BIRITIS Garrafa 600ml,19.90,BEBIDAS,2,CERVEJAS,29
320932,Chocolate ao Leite BACI Perugina Caixa 114g,23.50,PADARIA,7,DOCES-E-SOBREMESAS,8
320933,Chocolate BACI Perugina Bijou Caixa 200g,30.50,PADARIA,7,DOCES-E-SOBREMESAS,8
320934,Chocolate PERUGINA Pioccolato Tablete 200g,13.25,PADARIA,7,DOCES-E-SOBREMESAS,8
320938,Chocolate BACI Perugina Caixa de Coracao 129g,46.90,PADARIA,7,DOCES-E-SOBREMESAS,8
320944,Sardinha em Oleo sabor Defumada GOMES DA COSTA Lata 125g,2.39,MERCEARIA,6,ALIMENTOS,1
321022,Hidratante NIVEA Sentidos Relax 400ml,18.50,PERFUMARIA,8,PERFUMARIA,20
321023,Talco para os Pes TENYS PE Baruel em Po Sport Edition 100g,7.29,PERFUMARIA,8,PERFUMARIA,20
321024,Sabonete Hidratante NIVEA Lavanda 90g,1.25,PERFUMARIA,8,PERFUMARIA,20
321025,Hidratante NIVEA Firmadora Q10 Plus 400ml,25.25,PERFUMARIA,8,PERFUMARIA,20
321026,Hidratante NIVEA Sentidos Sensual 400ml,18.50,PERFUMARIA,8,PERFUMARIA,20
321027,Hidratante NIVEA Sentidos Energia 400ml,18.50,PERFUMARIA,8,PERFUMARIA,20
321028,Desodorante Roll NIVEA Protect & Care 50ml,7.09,PERFUMARIA,8,DESODORANTES,37
321029,Sabonete Liquido NIVEA Creme Care 250ml,6.75,PERFUMARIA,8,PERFUMARIA,20
321063,Suco de Uva DEL VALLE 100% Suco 1 Litro,9.09,BEBIDAS,2,BEBIDAS,4
321067,Fralda TURMA DA MONICA Grande Pacote com  48 Unidades Mais 4 Fraldas Gratis,38.39,BEBES,1,FRALDA,26
321076,Formula Infantil Nan Supreme 1 NESTLE Lata 400g,33.69,BEBES,1,BEBES,3
321078,Formula Infantil Nan Supreme 2 NESTLE Lata 800g,48.69,BEBES,1,BEBES,3
321138,Odorizador de Ambientes BOM AR Air Wick Freshmatic Lavanda Refil 2 Unidades de 250ml,30.75,MERCEARIA,6,LIMPEZA,12
321139,Limpador para Cozinha Desengordurante VEJA Extrato de Limao Aparelho Leve 500ml e Pague 400ml,6.25,MERCEARIA,6,LIMPEZA,12
321140,Limpador para Casa VEJA Concentrado Limpeza Pesada Original Leve 500ml e Pague 400ml,3.91,MERCEARIA,6,LIMPEZA,12
321141,Limpador para Banheiro VEJA Limpa Limo com Cloro Ativo Leve 500ml e Pague 400ml,7.27,MERCEARIA,6,LIMPEZA,12
321143,Limpador Multi - Uso VEJA Original Leve 500ml e Pague 400ml,2.99,MERCEARIA,6,LIMPEZA,12
321145,"Kit com 1 Alvejante sem Cloro VANISH 1,5 Litros +  1 Alvejante sem Cloro VANISH White 1,5 Litros ",22.25,BEBES,1,BEBES,3
321152,Acucar Refinada UNIAO Impalpavel Pacote 1kg,6.99,MERCEARIA,6,ALIMENTOS,1
321165,Cereale Muffin de Cacau e Aveia BAUDUCCO 50g,2.09,MERCEARIA,6,MATINAIS,15
321166,Goma de Mascar Sabor Cereja Ice TRIDENT 8g com 5 Unidades,1.69,PADARIA,7,DOCES-E-SOBREMESAS,8
321167,Cerveja Mexicana CORONA Garrafa 355ml,4.99,BEBIDAS,2,CERVEJAS,29
321199,Iogurte Liquido com Polpa de Morango DANONINHO 100g ,1.49,MERCEARIA,6,MATINAIS,15
321200,Hidratante NIVEA Sentidos Sensual 200ml,11.90,PERFUMARIA,8,PERFUMARIA,20
321202,Hidratante NIVEA Sentidos Relax 200ml,11.90,PERFUMARIA,8,PERFUMARIA,20
321212,Sabonete PALMOLIVE Nutricao e Suavidade Geleia Real e Proteina 90g,1.15,PERFUMARIA,8,PERFUMARIA,20
