STORE_CODE,DATE,SALES_VALUE,SALES_QTY
1,2019-04-21,174524.32,11371
10,2019-04-21,117748.06,4526
11,2019-04-21,208796.73,7141
12,2019-04-21,186334.9,6495
13,2019-04-21,174524.32,11371
14,2019-04-21,174524.32,11371
15,2019-04-21,174524.32,11371
16,2019-04-21,174524.32,11371
17,2019-04-21,63746.84,4665
18,2019-04-21,63746.84,4665
19,2019-04-21,63746.84,4665
2,2019-04-21,182290.5,11739
20,2019-04-21,63746.84,4665
3,2019-04-21,174524.32,11371
4,2019-04-21,174524.32,11371
5,2019-04-21,174524.32,11371
6,2019-04-21,174524.32,11371
7,2019-04-21,174524.32,11371
8,2019-04-21,172823.82,11276
9,2019-04-21,147905.57,5109
1,2019-04-22,168259.71,10943
10,2019-04-22,117369.52,4477
11,2019-04-22,212089.32,7195
12,2019-04-22,188409.12,6515
13,2019-04-22,168259.71,10943
14,2019-04-22,168259.71,10943
15,2019-04-22,168259.71,10943
16,2019-04-22,168259.71,10943
17,2019-04-22,64869.26,4747
18,2019-04-22,64869.26,4747
19,2019-04-22,64869.26,4747
2,2019-04-22,174506.42,11239
20,2019-04-22,64869.26,4747
3,2019-04-22,168259.71,10943
4,2019-04-22,168259.71,10943
5,2019-04-22,168259.71,10943
6,2019-04-22,168259.71,10943
7,2019-04-22,168259.71,10943
8,2019-04-22,166523.41,10846
9,2019-04-22,150909.4,5212
1,2019-04-23,193488.79,12569
10,2019-04-23,138001.95,5235
11,2019-04-23,248974.68,8421
12,2019-04-23,221531.34,7632
13,2019-04-23,193488.79,12569
14,2019-04-23,193488.79,12569
15,2019-04-23,193488.79,12569
16,2019-04-23,193488.79,12569
17,2019-04-23,77166.08,5647
18,2019-04-23,77166.08,5647
19,2019-04-23,77166.08,5647
2,2019-04-23,199735.5,12865
20,2019-04-23,77166.08,5647
3,2019-04-23,193488.79,12569
4,2019-04-23,193488.79,12569
5,2019-04-23,193488.79,12569
6,2019-04-23,193488.79,12569
7,2019-04-23,193488.79,12569
8,2019-04-23,191430.29,12454
9,2019-04-23,179037.11,6186
1,2019-04-24,322528.47,21003
10,2019-04-24,219305.52,8415
11,2019-04-24,392606.21,13390
12,2019-04-24,348979.94,12138
13,2019-04-24,322528.47,21003
14,2019-04-24,322528.47,21003
15,2019-04-24,322528.47,21003
16,2019-04-24,322528.47,21003
17,2019-04-24,119668.64,8757
18,2019-04-24,119668.64,8757
19,2019-04-24,119668.64,8757
2,2019-04-24,336203.7,21651
20,2019-04-24,119668.64,8757
3,2019-04-24,322528.47,21003
4,2019-04-24,322528.47,21003
5,2019-04-24,322528.47,21003
6,2019-04-24,322528.47,21003
7,2019-04-24,322528.47,21003
8,2019-04-24,319324.37,20824
9,2019-04-24,278473.4,9615
1,2019-04-25,255125.6,16592
10,2019-04-25,177329.05,6768
11,2019-04-25,319456.25,10848
12,2019-04-25,284525.64,9845
13,2019-04-25,255125.6,16592
14,2019-04-25,255125.6,16592
15,2019-04-25,255125.6,16592
16,2019-04-25,255125.6,16592
17,2019-04-25,98388.56,7200
18,2019-04-25,98388.56,7200
19,2019-04-25,98388.56,7200
2,2019-04-25,264580.08,17040
20,2019-04-25,98388.56,7200
3,2019-04-25,255125.6,16592
4,2019-04-25,255125.6,16592
5,2019-04-25,255125.6,16592
6,2019-04-25,255125.6,16592
7,2019-04-25,255125.6,16592
8,2019-04-25,252512.2,16446
9,2019-04-25,227540.37,7867
1,2019-04-26,253091.63,16426
10,2019-04-26,182783.8,6913
11,2019-04-26,332395.28,11208
12,2019-04-26,294991.91,10134
13,2019-04-26,253091.63,16426
14,2019-04-26,253091.63,16426
15,2019-04-26,253091.63,16426
16,2019-04-26,253091.63,16426
17,2019-04-26,103432.45,7569
18,2019-04-26,103432.45,7569
19,2019-04-26,103432.45,7569
2,2019-04-26,260351.32,16770
20,2019-04-26,103432.45,7569
3,2019-04-26,253091.63,16426
4,2019-04-26,253091.63,16426
5,2019-04-26,253091.63,16426
6,2019-04-26,253091.63,16426
7,2019-04-26,253091.63,16426
8,2019-04-26,250335.03,16272
9,2019-04-26,239832.27,8287
1,2019-04-27,178482.7,11540
10,2019-04-27,137829.32,5135
11,2019-04-27,255014.95,8497
12,2019-04-27,225117.85,7640
13,2019-04-27,178482.7,11540
14,2019-04-27,178482.7,11540
15,2019-04-27,178482.7,11540
16,2019-04-27,178482.7,11540
17,2019-04-27,80515.44,5892
18,2019-04-27,80515.44,5892
19,2019-04-27,80515.44,5892
2,2019-04-27,180846.32,11652
20,2019-04-27,80515.44,5892
3,2019-04-27,178482.7,11540
4,2019-04-27,178482.7,11540
5,2019-04-27,178482.7,11540
6,2019-04-27,178482.7,11540
7,2019-04-27,178482.7,11540
8,2019-04-27,176334.7,11420
9,2019-04-27,186855.24,6455
1,2019-04-28,165018.16,10715
10,2019-04-28,117719.52,4466
11,2019-04-28,213698.7,7220
12,2019-04-28,190003.5,6540
13,2019-04-28,165018.16,10715
14,2019-04-28,165018.16,10715
15,2019-04-28,165018.16,10715
16,2019-04-28,165018.16,10715
17,2019-04-28,66524.09,4868
18,2019-04-28,66524.09,4868
19,2019-04-28,66524.09,4868
2,2019-04-28,170083.06,10955
20,2019-04-28,66524.09,4868
3,2019-04-28,165018.16,10715
4,2019-04-28,165018.16,10715
5,2019-04-28,165018.16,10715
6,2019-04-28,165018.16,10715
7,2019-04-28,165018.16,10715
8,2019-04-28,163246.06,10616
9,2019-04-28,154160.78,5328
1,2019-04-29,177547.38,11571
10,2019-04-29,118508.6,4569
11,2019-04-29,210792.64,7218
12,2019-04-29,188323.82,6572
13,2019-04-29,177547.38,11571
14,2019-04-29,177547.38,11571
15,2019-04-29,177547.38,11571
16,2019-04-29,177547.38,11571
17,2019-04-29,64279.25,4704
18,2019-04-29,64279.25,4704
19,2019-04-29,64279.25,4704
2,2019-04-29,185651.22,11955
20,2019-04-29,64279.25,4704
3,2019-04-29,177547.38,11571
4,2019-04-29,177547.38,11571
5,2019-04-29,177547.38,11571
6,2019-04-29,177547.38,11571
7,2019-04-29,177547.38,11571
8,2019-04-29,175846.88,11476
9,2019-04-29,148203.11,5126
1,2019-04-30,187571.8,12174
10,2019-04-30,135333.03,5120
11,2019-04-30,246289.76,8305
12,2019-04-30,218851.42,7516
13,2019-04-30,187571.8,12174
14,2019-04-30,187571.8,12174
15,2019-04-30,187571.8,12174
16,2019-04-30,187571.8,12174
17,2019-04-30,76593.97,5605
18,2019-04-30,76593.97,5605
19,2019-04-30,76593.97,5605
2,2019-04-30,192974.36,12430
20,2019-04-30,76593.97,5605
3,2019-04-30,187571.8,12174
4,2019-04-30,187571.8,12174
5,2019-04-30,187571.8,12174
6,2019-04-30,187571.8,12174
7,2019-04-30,187571.8,12174
8,2019-04-30,185531.2,12060
9,2019-04-30,177555.19,6135
1,2019-05-01,331800.05,21536
10,2019-05-01,239522.33,9060
11,2019-05-01,435278.83,14679
12,2019-05-01,386640.05,13283
13,2019-05-01,331800.05,21536
14,2019-05-01,331800.05,21536
15,2019-05-01,331800.05,21536
16,2019-05-01,331800.05,21536
17,2019-05-01,135314.82,9902
18,2019-05-01,135314.82,9902
19,2019-05-01,135314.82,9902
2,2019-05-01,341423.36,21992
20,2019-05-01,135314.82,9902
3,2019-05-01,331800.05,21536
4,2019-05-01,331800.05,21536
5,2019-05-01,331800.05,21536
6,2019-05-01,331800.05,21536
7,2019-05-01,331800.05,21536
8,2019-05-01,328184.25,21334
9,2019-05-01,314409.24,10859
1,2019-05-02,245688.88,15925
10,2019-05-02,182126.72,6847
11,2019-05-02,331776.2,11142
12,2019-05-02,294363.83,10068
13,2019-05-02,245688.88,15925
14,2019-05-02,245688.88,15925
15,2019-05-02,245688.88,15925
16,2019-05-02,245688.88,15925
17,2019-05-02,104004.56,7611
18,2019-05-02,104004.56,7611
19,2019-05-02,104004.56,7611
2,2019-05-02,251429.1,16197
20,2019-05-02,104004.56,7611
3,2019-05-02,245688.88,15925
4,2019-05-02,245688.88,15925
5,2019-05-02,245688.88,15925
6,2019-05-02,245688.88,15925
7,2019-05-02,245688.88,15925
8,2019-05-02,242914.38,15770
9,2019-05-02,241343.19,8337
1,2019-05-03,226932.94,14738
10,2019-05-03,163133.75,6175
11,2019-05-03,295311.93,9969
12,2019-05-03,261665.69,9004
13,2019-05-03,226932.94,14738
14,2019-05-03,226932.94,14738
15,2019-05-03,226932.94,14738
16,2019-05-03,226932.94,14738
17,2019-05-03,91157.43,6671
18,2019-05-03,91157.43,6671
19,2019-05-03,91157.43,6671
2,2019-05-03,234023.8,15074
20,2019-05-03,91157.43,6671
3,2019-05-03,226932.94,14738
4,2019-05-03,226932.94,14738
5,2019-05-03,226932.94,14738
6,2019-05-03,226932.94,14738
7,2019-05-03,226932.94,14738
8,2019-05-03,224498.54,14602
9,2019-05-03,211733.56,7313
1,2019-05-04,207946.67,13538
10,2019-05-04,141634.49,5433
11,2019-05-04,253844.6,8654
12,2019-05-04,226393.26,7865
13,2019-05-04,207946.67,13538
14,2019-05-04,207946.67,13538
15,2019-05-04,207946.67,13538
16,2019-05-04,207946.67,13538
17,2019-05-04,77716.39,5687
18,2019-05-04,77716.39,5687
19,2019-05-04,77716.39,5687
2,2019-05-04,216557.0,13946
20,2019-05-04,77716.39,5687
3,2019-05-04,207946.67,13538
4,2019-05-04,207946.67,13538
5,2019-05-04,207946.67,13538
6,2019-05-04,207946.67,13538
7,2019-05-04,207946.67,13538
8,2019-05-04,205870.27,13422
9,2019-05-04,180541.02,6236
1,2019-05-05,179497.84,11686
10,2019-05-05,122591.44,4699
11,2019-05-05,219849.0,7490
12,2019-05-05,196135.8,6809
13,2019-05-05,179497.84,11686
14,2019-05-05,179497.84,11686
15,2019-05-05,179497.84,11686
16,2019-05-05,179497.84,11686
17,2019-05-05,67096.2,4910
18,2019-05-05,67096.2,4910
19,2019-05-05,67096.2,4910
2,2019-05-05,186926.36,12038
20,2019-05-05,67096.2,4910
3,2019-05-05,179497.84,11686
4,2019-05-05,179497.84,11686
5,2019-05-05,179497.84,11686
6,2019-05-05,179497.84,11686
7,2019-05-05,179497.84,11686
8,2019-05-05,177707.84,11586
9,2019-05-05,155719.7,5379
1,2019-05-06,175823.35,11468
10,2019-05-06,115701.68,4476
11,2019-05-06,205474.97,7053
12,2019-05-06,183031.15,6408
13,2019-05-06,175823.35,11468
14,2019-05-06,175823.35,11468
15,2019-05-06,175823.35,11468
16,2019-05-06,175823.35,11468
17,2019-05-06,62052.31,4541
18,2019-05-06,62052.31,4541
19,2019-05-06,62052.31,4541
2,2019-05-06,184433.68,11876
20,2019-05-06,62052.31,4541
3,2019-05-06,175823.35,11468
4,2019-05-06,175823.35,11468
5,2019-05-06,175823.35,11468
6,2019-05-06,175823.35,11468
7,2019-05-06,175823.35,11468
8,2019-05-06,174176.55,11376
9,2019-05-06,143428.81,4959
1,2019-05-07,181269.51,11776
10,2019-05-07,128987.19,4896
11,2019-05-07,233711.03,7902
12,2019-05-07,207530.07,7150
13,2019-05-07,181269.51,11776
14,2019-05-07,181269.51,11776
15,2019-05-07,181269.51,11776
16,2019-05-07,181269.51,11776
17,2019-05-07,72140.09,5279
18,2019-05-07,72140.09,5279
19,2019-05-07,72140.09,5279
2,2019-05-07,187178.56,12056
20,2019-05-07,72140.09,5279
3,2019-05-07,181269.51,11776
4,2019-05-07,181269.51,11776
5,2019-05-07,181269.51,11776
6,2019-05-07,181269.51,11776
7,2019-05-07,181269.51,11776
8,2019-05-07,179336.31,11668
9,2019-05-07,167987.59,5799
1,2019-05-08,329039.29,21412
10,2019-05-08,226936.28,8677
11,2019-05-08,407747.23,13866
12,2019-05-08,362844.59,12577
13,2019-05-08,329039.29,21412
14,2019-05-08,329039.29,21412
15,2019-05-08,329039.29,21412
16,2019-05-08,329039.29,21412
17,2019-05-08,124694.63,9125
18,2019-05-08,124694.63,9125
19,2019-05-08,124694.63,9125
2,2019-05-08,342039.2,22028
20,2019-05-08,124694.63,9125
3,2019-05-08,329039.29,21412
4,2019-05-08,329039.29,21412
5,2019-05-08,329039.29,21412
6,2019-05-08,329039.29,21412
7,2019-05-08,329039.29,21412
8,2019-05-08,325709.89,21226
9,2019-05-08,289596.91,10002
1,2019-05-09,271933.1,17697
10,2019-05-09,187539.26,7171
11,2019-05-09,335943.36,11430
12,2019-05-09,298541.99,10356
13,2019-05-09,271933.1,17697
14,2019-05-09,271933.1,17697
15,2019-05-09,271933.1,17697
16,2019-05-09,271933.1,17697
17,2019-05-09,102882.14,7529
18,2019-05-09,102882.14,7529
19,2019-05-09,102882.14,7529
2,2019-05-09,282738.22,18209
20,2019-05-09,102882.14,7529
3,2019-05-09,271933.1,17697
4,2019-05-09,271933.1,17697
5,2019-05-09,271933.1,17697
6,2019-05-09,271933.1,17697
7,2019-05-09,271933.1,17697
8,2019-05-09,269194.4,17544
9,2019-05-09,238363.35,8236
1,2019-05-10,236701.19,15343
10,2019-05-10,175095.42,6584
11,2019-05-10,318527.01,10701
12,2019-05-10,282368.02,9663
13,2019-05-10,236701.19,15343
14,2019-05-10,236701.19,15343
15,2019-05-10,236701.19,15343
16,2019-05-10,236701.19,15343
17,2019-05-10,100083.09,7324
18,2019-05-10,100083.09,7324
19,2019-05-10,100083.09,7324
2,2019-05-10,242272.58,15607
20,2019-05-10,100083.09,7324
3,2019-05-10,236701.19,15343
4,2019-05-10,236701.19,15343
5,2019-05-10,236701.19,15343
6,2019-05-10,236701.19,15343
7,2019-05-10,236701.19,15343
8,2019-05-10,234034.09,15194
9,2019-05-10,232054.13,8017
1,2019-05-11,215051.32,13961
10,2019-05-11,154155.08,5841
11,2019-05-11,280082.36,9454
12,2019-05-11,248900.88,8559
13,2019-05-11,215051.32,13961
14,2019-05-11,215051.32,13961
15,2019-05-11,215051.32,13961
16,2019-05-11,215051.32,13961
17,2019-05-11,87196.26,6381
18,2019-05-11,87196.26,6381
19,2019-05-11,87196.26,6381
2,2019-05-11,221466.86,14265
20,2019-05-11,87196.26,6381
3,2019-05-11,215051.32,13961
4,2019-05-11,215051.32,13961
5,2019-05-11,215051.32,13961
6,2019-05-11,215051.32,13961
7,2019-05-11,215051.32,13961
8,2019-05-11,212742.22,13832
9,2019-05-11,201198.13,6958
1,2019-05-12,173602.65,11293
10,2019-05-12,121113.9,4618
11,2019-05-12,217142.08,7374
12,2019-05-12,193433.88,6693
13,2019-05-12,173602.65,11293
14,2019-05-12,173602.65,11293
15,2019-05-12,173602.65,11293
16,2019-05-12,173602.65,11293
17,2019-05-12,66545.89,4870
18,2019-05-12,66545.89,4870
19,2019-05-12,66545.89,4870
2,2019-05-12,180187.02,11605
20,2019-05-12,66545.89,4870
3,2019-05-12,173602.65,11293
4,2019-05-12,173602.65,11293
5,2019-05-12,173602.65,11293
6,2019-05-12,173602.65,11293
7,2019-05-12,173602.65,11293
8,2019-05-12,171830.55,11194
9,2019-05-12,154223.78,5329
1,2019-05-13,160678.17,10417
10,2019-05-13,119056.35,4476
11,2019-05-13,216343.92,7268
12,2019-05-13,191420.34,6553
13,2019-05-13,160678.17,10417
14,2019-05-13,160678.17,10417
15,2019-05-13,160678.17,10417
16,2019-05-13,160678.17,10417
17,2019-05-13,67668.31,4952
18,2019-05-13,67668.31,4952
19,2019-05-13,67668.31,4952
2,2019-05-13,164561.26,10601
20,2019-05-13,67668.31,4952
3,2019-05-13,160678.17,10417
4,2019-05-13,160678.17,10417
5,2019-05-13,160678.17,10417
6,2019-05-13,160678.17,10417
7,2019-05-13,160678.17,10417
8,2019-05-13,158870.27,10316
9,2019-05-13,157218.62,5429
1,2019-05-14,193280.26,12558
10,2019-05-14,136765.03,5198
11,2019-05-14,247719.76,8383
12,2019-05-14,220282.42,7594
13,2019-05-14,193280.26,12558
14,2019-05-14,193280.26,12558
15,2019-05-14,193280.26,12558
16,2019-05-14,193280.26,12558
17,2019-05-14,76593.97,5605
18,2019-05-14,76593.97,5605
19,2019-05-14,76593.97,5605
2,2019-05-14,199695.8,12862
20,2019-05-14,76593.97,5605
3,2019-05-14,193280.26,12558
4,2019-05-14,193280.26,12558
5,2019-05-14,193280.26,12558
6,2019-05-14,193280.26,12558
7,2019-05-14,193280.26,12558
8,2019-05-14,191239.66,12444
9,2019-05-14,177551.19,6135
1,2019-05-15,327484.09,21317
10,2019-05-15,224146.9,8586
11,2019-05-15,402450.1,13704
12,2019-05-15,357573.45,12417
13,2019-05-15,327484.09,21317
14,2019-05-15,327484.09,21317
15,2019-05-15,327484.09,21317
16,2019-05-15,327484.09,21317
17,2019-05-15,123000.1,9001
18,2019-05-15,123000.1,9001
19,2019-05-15,123000.1,9001
2,2019-05-15,340821.66,21949
20,2019-05-15,123000.1,9001
3,2019-05-15,327484.09,21317
4,2019-05-15,327484.09,21317
5,2019-05-15,327484.09,21317
6,2019-05-15,327484.09,21317
7,2019-05-15,327484.09,21317
8,2019-05-15,324208.39,21134
9,2019-05-15,285081.16,9850
1,2019-05-16,253222.78,16464
10,2019-05-16,176879.05,6742
11,2019-05-16,319041.25,10822
12,2019-05-16,284101.64,9819
13,2019-05-16,253222.78,16464
14,2019-05-16,253222.78,16464
15,2019-05-16,253222.78,16464
16,2019-05-16,253222.78,16464
17,2019-05-16,98388.56,7200
18,2019-05-16,98388.56,7200
19,2019-05-16,98388.56,7200
2,2019-05-16,262339.6,16896
20,2019-05-16,98388.56,7200
3,2019-05-16,253222.78,16464
4,2019-05-16,253222.78,16464
5,2019-05-16,253222.78,16464
6,2019-05-16,253222.78,16464
7,2019-05-16,253222.78,16464
8,2019-05-16,250609.38,16318
9,2019-05-16,227584.37,7867
1,2019-05-17,255344.09,16620
10,2019-05-17,176248.51,6736
11,2019-05-17,315922.95,10745
12,2019-05-17,281005.34,9744
13,2019-05-17,255344.09,16620
14,2019-05-17,255344.09,16620
15,2019-05-17,255344.09,16620
16,2019-05-17,255344.09,16620
17,2019-05-17,96201.32,7040
18,2019-05-17,96201.32,7040
19,2019-05-17,96201.32,7040
2,2019-05-17,265642.72,17108
20,2019-05-17,96201.32,7040
3,2019-05-17,255344.09,16620
4,2019-05-17,255344.09,16620
5,2019-05-17,255344.09,16620
6,2019-05-17,255344.09,16620
7,2019-05-17,255344.09,16620
8,2019-05-17,252766.49,16476
9,2019-05-17,224042.46,7734
1,2019-05-18,195290.2,12645
10,2019-05-18,148033.54,5535
11,2019-05-18,271483.06,9078
12,2019-05-18,240320.58,8184
13,2019-05-18,195290.2,12645
14,2019-05-18,195290.2,12645
15,2019-05-18,195290.2,12645
16,2019-05-18,195290.2,12645
17,2019-05-18,85009.02,6221
18,2019-05-18,85009.02,6221
19,2019-05-18,85009.02,6221
2,2019-05-18,199004.46,12821
20,2019-05-18,85009.02,6221
3,2019-05-18,195290.2,12645
4,2019-05-18,195290.2,12645
5,2019-05-18,195290.2,12645
6,2019-05-18,195290.2,12645
7,2019-05-18,195290.2,12645
8,2019-05-18,193016.9,12518
9,2019-05-18,197666.21,6825
1,2019-05-19,166207.84,10776
10,2019-05-19,122821.27,4620
11,2019-05-19,223817.97,7519
12,2019-05-19,197667.01,6770
13,2019-05-19,166207.84,10776
14,2019-05-19,166207.84,10776
15,2019-05-19,166207.84,10776
16,2019-05-19,166207.84,10776
17,2019-05-19,69895.25,5115
18,2019-05-19,69895.25,5115
19,2019-05-19,69895.25,5115
2,2019-05-19,170259.76,10968
20,2019-05-19,69895.25,5115
3,2019-05-19,166207.84,10776
4,2019-05-19,166207.84,10776
5,2019-05-19,166207.84,10776
6,2019-05-19,166207.84,10776
7,2019-05-19,166207.84,10776
8,2019-05-19,164346.24,10672
9,2019-05-19,161991.92,5597
1,2019-05-20,173423.86,11268
10,2019-05-20,123453.81,4684
11,2019-05-20,222000.75,7514
12,2019-05-20,197062.17,6798
13,2019-05-20,173423.86,11268
14,2019-05-20,173423.86,11268
15,2019-05-20,173423.86,11268
16,2019-05-20,173423.86,11268
17,2019-05-20,68772.83,5033
18,2019-05-20,68772.83,5033
19,2019-05-20,68772.83,5033
2,2019-05-20,179164.08,11540
20,2019-05-20,68772.83,5033
3,2019-05-20,173423.86,11268
4,2019-05-20,173423.86,11268
5,2019-05-20,173423.86,11268
6,2019-05-20,173423.86,11268
7,2019-05-20,173423.86,11268
8,2019-05-20,171598.06,11166
9,2019-05-20,159011.08,5497
1,2019-05-21,189832.2,12352
10,2019-05-21,131157.19,5013
11,2019-05-21,235904.03,8019
12,2019-05-21,209716.07,7267
13,2019-05-21,189832.2,12352
14,2019-05-21,189832.2,12352
15,2019-05-21,189832.2,12352
16,2019-05-21,189832.2,12352
17,2019-05-21,72140.09,5279
18,2019-05-21,72140.09,5279
19,2019-05-21,72140.09,5279
2,2019-05-21,197260.72,12704
20,2019-05-21,72140.09,5279
3,2019-05-21,189832.2,12352
4,2019-05-21,189832.2,12352
5,2019-05-21,189832.2,12352
6,2019-05-21,189832.2,12352
7,2019-05-21,189832.2,12352
8,2019-05-21,187899.0,12244
9,2019-05-21,168017.59,5799
1,2019-05-22,320244.04,20746
10,2019-05-22,240233.63,9005
11,2019-05-22,439758.27,14731
12,2019-05-22,389878.11,13299
13,2019-05-22,320244.04,20746
14,2019-05-22,320244.04,20746
15,2019-05-22,320244.04,20746
16,2019-05-22,320244.04,20746
17,2019-05-22,137581.46,10068
18,2019-05-22,137581.46,10068
19,2019-05-22,137581.46,10068
2,2019-05-22,326997.24,21066
20,2019-05-22,137581.46,10068
3,2019-05-22,320244.04,20746
4,2019-05-22,320244.04,20746
5,2019-05-22,320244.04,20746
6,2019-05-22,320244.04,20746
7,2019-05-22,320244.04,20746
8,2019-05-22,316556.64,20540
9,2019-05-22,320459.91,11061
1,2019-05-23,256255.8,16681
10,2019-05-23,175248.13,6716
11,2019-05-23,314883.58,10722
12,2019-05-23,279974.96,9721
13,2019-05-23,256255.8,16681
14,2019-05-23,256255.8,16681
15,2019-05-23,256255.8,16681
16,2019-05-23,256255.8,16681
17,2019-05-23,96161.62,7037
18,2019-05-23,96161.62,7037
19,2019-05-23,96161.62,7037
2,2019-05-23,266723.26,17177
20,2019-05-23,96161.62,7037
3,2019-05-23,256255.8,16681
4,2019-05-23,256255.8,16681
5,2019-05-23,256255.8,16681
6,2019-05-23,256255.8,16681
7,2019-05-23,256255.8,16681
8,2019-05-23,253696.1,16538
9,2019-05-23,222785.08,7699
1,2019-05-24,226754.15,14713
10,2019-05-24,165466.67,6243
11,2019-05-24,300159.6,10109
12,2019-05-24,266486.37,9142
13,2019-05-24,226754.15,14713
14,2019-05-24,226754.15,14713
15,2019-05-24,226754.15,14713
16,2019-05-24,226754.15,14713
17,2019-05-24,93384.37,6834
18,2019-05-24,93384.37,6834
19,2019-05-24,93384.37,6834
2,2019-05-24,233000.86,15009
20,2019-05-24,93384.37,6834
3,2019-05-24,226754.15,14713
4,2019-05-24,226754.15,14713
5,2019-05-24,226754.15,14713
6,2019-05-24,226754.15,14713
7,2019-05-24,226754.15,14713
8,2019-05-24,224266.05,14574
9,2019-05-24,216514.86,7481
1,2019-05-25,194477.88,12603
10,2019-05-25,144248.24,5421
11,2019-05-25,263971.62,8857
12,2019-05-25,234039.53,7998
13,2019-05-25,194477.88,12603
14,2019-05-25,194477.88,12603
15,2019-05-25,194477.88,12603
16,2019-05-25,194477.88,12603
17,2019-05-25,82742.38,6055
18,2019-05-25,82742.38,6055
19,2019-05-25,82742.38,6055
2,2019-05-25,198867.46,12811
20,2019-05-25,82742.38,6055
3,2019-05-25,194477.88,12603
4,2019-05-25,194477.88,12603
5,2019-05-25,194477.88,12603
6,2019-05-25,194477.88,12603
7,2019-05-25,194477.88,12603
8,2019-05-25,192276.18,12480
9,2019-05-25,191668.54,6623
1,2019-05-26,158775.35,10289
10,2019-05-26,118577.35,4450
11,2019-05-26,215861.92,7242
12,2019-05-26,190938.34,6527
13,2019-05-26,158775.35,10289
14,2019-05-26,158775.35,10289
15,2019-05-26,158775.35,10289
16,2019-05-26,158775.35,10289
17,2019-05-26,67668.31,4952
18,2019-05-26,67668.31,4952
19,2019-05-26,67668.31,4952
2,2019-05-26,162320.78,10457
20,2019-05-26,67668.31,4952
3,2019-05-26,158775.35,10289
4,2019-05-26,158775.35,10289
5,2019-05-26,158775.35,10289
6,2019-05-26,158775.35,10289
7,2019-05-26,158775.35,10289
8,2019-05-26,156967.45,10188
9,2019-05-26,157214.62,5429
1,2019-05-27,169163.48,11020
10,2019-05-27,114032.68,4385
11,2019-05-27,203812.97,6962
12,2019-05-27,181367.15,6317
13,2019-05-27,169163.48,11020
14,2019-05-27,169163.48,11020
15,2019-05-27,169163.48,11020
16,2019-05-27,169163.48,11020
17,2019-05-27,62052.31,4541
18,2019-05-27,62052.31,4541
19,2019-05-27,62052.31,4541
2,2019-05-27,176592.0,11372
20,2019-05-27,62052.31,4541
3,2019-05-27,169163.48,11020
4,2019-05-27,169163.48,11020
5,2019-05-27,169163.48,11020
6,2019-05-27,169163.48,11020
7,2019-05-27,169163.48,11020
8,2019-05-27,167516.68,10928
9,2019-05-27,143435.81,4959
1,2019-05-28,189869.88,12322
10,2019-05-28,137110.49,5186
11,2019-05-28,249338.6,8407
12,2019-05-28,221881.26,7618
13,2019-05-28,189869.88,12322
14,2019-05-28,189869.88,12322
15,2019-05-28,189869.88,12322
16,2019-05-28,189869.88,12322
17,2019-05-28,77716.39,5687
18,2019-05-28,77716.39,5687
19,2019-05-28,77716.39,5687
2,2019-05-28,195272.44,12578
20,2019-05-28,77716.39,5687
3,2019-05-28,189869.88,12322
4,2019-05-28,189869.88,12322
5,2019-05-28,189869.88,12322
6,2019-05-28,189869.88,12322
7,2019-05-28,189869.88,12322
8,2019-05-28,187793.48,12206
9,2019-05-28,180565.02,6236
1,2019-05-29,351346.72,22890
10,2019-05-29,237314.58,9120
11,2019-05-29,423146.05,14453
12,2019-05-29,376990.02,13127
13,2019-05-29,351346.72,22890
14,2019-05-29,351346.72,22890
15,2019-05-29,351346.72,22890
16,2019-05-29,351346.72,22890
17,2019-05-29,128616.1,9412
18,2019-05-29,128616.1,9412
19,2019-05-29,128616.1,9412
2,2019-05-29,366879.08,23626
20,2019-05-29,128616.1,9412
3,2019-05-29,351346.72,22890
4,2019-05-29,351346.72,22890
5,2019-05-29,351346.72,22890
6,2019-05-29,351346.72,22890
7,2019-05-29,351346.72,22890
8,2019-05-29,347909.92,22698
9,2019-05-29,298889.97,10321
1,2019-05-30,275033.54,17870
10,2019-05-30,195495.47,7421
11,2019-05-30,352660.23,11931
12,2019-05-30,312768.1,10787
13,2019-05-30,275033.54,17870
14,2019-05-30,275033.54,17870
15,2019-05-30,275033.54,17870
16,2019-05-30,275033.54,17870
17,2019-05-30,109030.55,7979
18,2019-05-30,109030.55,7979
19,2019-05-30,109030.55,7979
2,2019-05-30,284150.36,18302
20,2019-05-30,109030.55,7979
3,2019-05-30,275033.54,17870
4,2019-05-30,275033.54,17870
5,2019-05-30,275033.54,17870
6,2019-05-30,275033.54,17870
7,2019-05-30,275033.54,17870
8,2019-05-30,272133.74,17708
9,2019-05-30,252471.7,8725
1,2019-05-31,270038.22,17553
10,2019-05-31,189447.72,7215
11,2019-05-31,341602.96,11581
12,2019-05-31,304165.59,10506
13,2019-05-31,270038.22,17553
14,2019-05-31,270038.22,17553
15,2019-05-31,270038.22,17553
16,2019-05-31,270038.22,17553
17,2019-05-31,105659.39,7732
18,2019-05-31,105659.39,7732
19,2019-05-31,105659.39,7732
2,2019-05-31,279492.7,18001
20,2019-05-31,105659.39,7732
3,2019-05-31,270038.22,17553
4,2019-05-31,270038.22,17553
5,2019-05-31,270038.22,17553
6,2019-05-31,270038.22,17553
7,2019-05-31,270038.22,17553
8,2019-05-31,267227.92,17396
9,2019-05-31,244652.56,8455
1,2019-06-01,198454.37,12900
